-0.08812	-0.0039152307	-0.0009279009	0.124738626	-0.02206464	0.31567925	-0.05737522	0.052728772	0.07628091	0.5745382	0.31666705	-0.059778463	0.13234949	0.12758459	0.08092745	0.5161064	-0.42858317	0.25410157	0.21575607	0.06164359	0.19493392	0.3947183	-0.11474452	0.076991305	-0.24340712	-0.14932317	0.4158932	-0.20391053	0.036829956	0.2023942	-0.4875355	-0.14560753	-0.5152973	-0.26427776	-0.13519625	0.1722727	-0.22080879	-0.6424359	-0.12965049	-0.17121181	0.2528274	-0.020234056	-0.081551135	0.11299906	-0.33182904	-0.17973274	0.16937886	-0.3717617	0.025992455	0.116327345	-0.1978748	0.047854256	0.28119978	-0.253536	0.375585	-0.013956725	-0.039165	0.14997795	0.1693223	0.06374976	-0.040977802	-0.07057685	0.0005886911	0.36591455	0.1601478	-0.31306925	-0.23361304	0.10589802	-0.12363129	0.051528312	0.16404326	-0.14419785	0.2682117	-0.030411508	-0.019458804	0.027330147	0.28621617	0.15958199	-0.25458091	0.013798649	-0.043520156	0.20028792	-0.0035385818	0.15962459	-0.09788808	0.23535214	-0.17626761	-0.039948784	-0.42649582	-0.065485395	0.25384462	-0.340701	-0.071101435	-0.12792821	-0.046524152	0.11879087	-0.16396138	0.07854262	-0.15589137	-0.149957	
0.4014657	-0.025497999	-0.16981694	0.2422506	0.15010686	-0.3995879	-0.04536586	0.22408189	0.2817867	0.13293858	0.0046872064	-0.6791601	0.25694892	0.18848157	0.12290833	0.40458134	-0.06500006	0.06556612	-0.051499356	0.40232047	0.16905512	-0.07181242	-0.36132753	0.073022	-0.019136883	0.31197426	-0.138344	-0.35454413	0.17776488	0.22821777	-0.49277166	-0.31176135	-0.71488553	0.2110568	-0.004583628	0.012521522	-0.26340333	-0.055427566	0.41692019	-0.17280434	-0.04825914	0.1668495	-0.27331463	0.068455055	-0.2851126	-0.44115937	-0.10209846	0.0038490833	0.34805363	-0.32102165	-0.011124273	0.064000666	-0.100430965	-0.42142028	0.17410149	-0.13928325	0.018989598	0.28512573	-0.3559404	0.045469515	-0.6192407	0.37226537	-0.053272825	0.43311524	-0.037673943	0.25575602	-0.11847125	0.20230222	0.12090966	0.113199316	0.10158405	0.26499507	-0.002571078	0.116950415	-0.1094448	-0.3282882	0.14518243	0.47682932	-0.07263092	-0.36601546	0.044188194	0.13133442	0.19994256	0.17531227	0.14864925	0.09272226	-0.13084225	0.08472686	-0.23268996	0.18617862	0.26559585	-0.19709934	0.004841176	0.100485615	0.25876603	-0.031666297	-0.120955385	0.019468313	-0.2907414	0.13036427	
-0.06921113	-0.2650918	-0.02314581	0.17554387	0.019479537	-0.08849645	0.1982916	-0.009659768	0.28575996	0.40398645	0.05949252	0.0042417548	0.45611742	0.20066944	0.07698665	0.045653913	-0.4076251	0.053543486	-0.32670212	0.01839211	0.031790134	0.016503239	-0.050117165	0.25875992	-0.07264126	0.22739351	-0.2721203	-0.49440697	-0.2446263	-0.11151585	-0.2281299	-0.11835048	-0.20235506	-0.26635212	0.33969378	-0.06603456	-0.55242014	-1.0498811	0.36653128	-0.1736313	0.3997156	-0.14848888	0.041673202	-0.05457239	-0.32105106	-0.09533565	-0.15808013	0.012078135	-0.05386447	0.032096118	-0.06632299	0.01356466	-0.3101561	0.17034249	-0.25171635	-0.15798755	-0.19057313	-0.18254983	-0.1264722	-0.15226488	-0.21117519	-0.07363364	-0.35178432	0.07477403	-0.12872247	0.27311254	-0.17930841	-0.004279955	0.08293408	0.08913307	-0.07612847	0.050611023	0.093773164	-0.16656433	-0.15636332	-0.1546261	0.14726298	0.16705534	-0.025063107	0.07037159	0.06291096	0.14647008	0.05522185	0.010189199	0.070336774	-0.21299079	-0.03422988	0.15326175	-0.02130013	0.12005479	-0.13130508	0.21238051	0.37039685	-0.501656	0.006197865	0.009476623	-0.12009184	0.25652027	-0.4925011	-0.14513162	
-0.20346875	0.40563327	-0.13796388	-0.15392147	-0.0051086745	-0.026293151	-0.14848553	0.043349613	-0.3271679	0.07327382	0.32692483	-0.19686984	0.051545177	0.18250191	-0.004542697	-0.08442705	-0.23994045	-0.21273197	-0.1273987	0.3227692	0.19962208	0.091908045	0.4245877	0.028084543	0.09376538	-0.10319552	0.16215006	-0.36233616	-0.19761877	-0.20652467	0.16040234	0.30026355	-0.4111224	0.30328855	-0.25746223	-0.24268931	-0.17943117	-0.09923071	-0.011889863	0.22312352	0.27468967	0.11612448	-0.39563605	-0.01664065	-0.24674077	-0.09584308	0.13338764	0.05894277	0.11601132	0.31050733	0.13760501	0.16185075	-0.12920107	-0.18176161	-0.15494761	-0.0025932272	-0.16141143	-0.15257661	-0.3217336	-0.062008232	-0.06507863	0.16400202	-0.17331707	-0.09080585	-0.13199311	-0.12451989	0.17048495	0.16105044	0.19796456	0.049357664	-0.62703276	0.2541756	0.08872418	0.31381857	-0.0658348	-0.3098527	-0.06855377	0.42899364	-0.055323254	-0.057729833	0.15942818	0.39278325	0.016552225	0.14328405	-0.052392323	-0.08464366	-0.24889868	-0.1365299	-0.5434339	-0.13006417	0.27465004	-0.023270702	-0.12814367	0.17422125	-0.31331146	0.0023545984	-0.19343425	0.17185009	-0.46196777	-0.37176102	
0.23633516	-0.16244504	0.084937386	0.03049171	0.1286785	-0.045960832	0.1241503	0.11478379	0.24831665	0.012602625	0.21009104	-0.5888231	0.19507957	-0.10033358	0.008721427	0.3441772	-0.45068777	-0.06426569	-0.23436056	-0.26284498	0.4157902	0.4142487	0.38403928	-0.03504666	-0.12028849	-0.23822924	-0.12887782	0.0023656904	-0.034963295	-0.08045113	-0.4908757	0.034059957	0.12063286	0.18924926	-0.14484446	0.1498919	-0.5438651	-0.36100972	0.27223688	-0.05183394	0.47104043	0.15046114	-0.2429023	0.14705542	-0.056604225	0.22693858	0.013739285	-0.1729795	-0.15082859	0.08556529	0.12743072	0.3484181	-0.014982792	-0.08687401	-0.4513401	-0.14516799	0.023610568	0.26133502	0.0053125606	0.15042086	-0.09254334	0.4022889	-0.15950704	-0.112507	-0.48415276	0.12800355	-0.114737555	0.28328848	0.5269176	0.28775805	0.12094194	0.031230489	-0.018000003	0.16489847	-0.14205623	-0.036830757	0.08164059	0.28103235	0.057937853	-0.2011988	0.20075904	0.2080432	0.09558228	0.429781	0.06636974	0.048030153	-0.06424754	-0.16474228	-0.33872822	0.40245762	-0.047548678	-0.052571625	0.063055895	0.2774715	-0.11491915	0.39508182	-0.2411833	-0.016357057	-0.062654786	0.058256138	
-0.15712698	-0.013114457	-0.14303856	0.33439893	-0.1635698	0.09424747	-0.075676255	0.33492088	0.07226886	0.47934762	0.17331536	-0.29502642	0.17400059	0.07558849	-0.005475753	-0.1128426	-0.5137428	0.022071216	0.07639274	0.17393574	0.08163208	0.19781752	0.26610166	0.12179436	-0.026437666	0.114685215	-0.061399348	-0.50009805	-0.06992283	0.16288662	-0.0422991	-0.12442829	0.046833742	-0.24166773	-0.09603191	0.02456325	-0.22933611	-0.11607689	0.02619129	0.12896007	0.38720223	0.05043379	-0.051593363	0.092469595	-0.25173354	-0.16564693	0.11034702	-0.010065241	-0.017055148	0.06847317	0.16101153	0.24395539	-0.099891156	-0.2719418	-0.04650443	-0.047139067	-0.113977455	-0.07033608	0.27027118	-0.014989365	0.0064053223	-0.06558568	0.01414129	0.08640593	-0.23623373	-0.18173856	-0.006931479	0.07035474	0.055088673	0.3893339	-0.21022536	0.3265877	0.12740374	0.087484404	-0.005766834	-0.09277823	0.24015164	0.08675942	0.16056496	-0.115020245	0.153417	0.11575367	0.16750647	0.1248485	-0.11375808	0.018651286	0.15467575	0.28122142	0.00050598546	0.018110558	0.021030903	0.17368811	0.19454935	0.16043118	-0.029215755	-0.2336062	-0.08071913	0.24029095	-0.15795095	0.3459897	
0.053355493	-0.11085692	0.09998116	0.44095615	0.06080546	0.09988267	0.058454663	0.02926173	0.21777059	0.5297468	0.013152673	-0.48586276	0.1417126	-0.037704155	-0.25037625	0.19189952	-0.06497413	0.10756861	-0.13591622	-0.018016184	0.0149732	0.33610597	0.21717499	-0.007875168	0.15811604	0.07202844	0.04624474	-0.12484633	-0.03591515	0.2544783	-0.09186062	-0.10093726	-0.5374677	0.015790774	0.07834786	0.1417	-0.63958275	-0.3496474	0.14113821	-0.23273605	0.1521615	0.018200982	-0.22362153	-0.054506257	-0.037343267	0.13980702	-0.041898012	-0.30664453	-0.11866766	-0.07005871	-0.1404055	0.54585594	-0.13669632	-0.114163086	-0.21038203	-0.14779294	0.31273347	0.23593105	0.010394677	-0.1512679	-0.23134507	0.10677616	-0.22161935	0.07038738	-0.10041764	-0.045564815	-0.16880073	-0.053276043	-0.40457928	0.10867227	0.030324303	-0.02628228	-0.530257	-0.067373544	-0.042826395	-0.32110018	0.020679947	0.15831885	-0.0442628	-0.14621702	0.13873653	0.17545727	0.29956076	0.20964926	0.22078836	0.12857577	0.050624486	0.10509424	-0.16614586	0.008277312	0.25288165	-0.13131478	0.013474161	-0.06465249	-0.018965095	-0.10615492	-0.19019076	0.11146992	-0.15593861	-0.3551623	
-0.5001754	0.14528874	-0.14301099	0.035804957	0.254684	0.35503945	0.43884605	-0.13764302	0.09569673	0.4621972	0.48530316	-0.2799349	0.054710876	0.07862101	-0.013585699	0.3903766	-0.0580395	-0.051278323	0.12141437	0.049475987	0.7429814	0.22918223	0.08841052	-0.018356645	-0.37045634	-0.004576733	0.044976987	-0.08196469	-0.13456506	0.11552806	-0.26095575	-0.05471797	-0.39547107	-0.13385554	-0.3068332	0.12007767	-0.39957538	-0.21027927	0.06817657	-0.020606408	-0.0062773535	-0.027670743	-0.36618465	0.18254009	-0.19049104	-0.22087331	0.16716784	-0.22463849	-0.5277386	0.16048132	-0.3671293	0.40589273	0.066754185	-0.13448633	-0.20923875	-0.13992478	-0.02152722	0.070993	-0.32941002	-0.36112052	-0.089064844	0.16929023	0.024427395	0.32295516	-0.09038701	-0.19892287	-0.6020001	-0.19347303	-0.35481977	0.13140476	-0.051235534	-0.37562665	-0.30407262	-0.11810866	-0.39334413	0.15641329	-0.14326128	0.003228006	0.093776934	-0.08683272	0.12837948	-0.0022912172	0.6380576	0.10491596	0.039871685	-0.09829821	-0.103949964	0.18609393	0.07527528	-0.049628094	0.18463783	0.08085267	-0.21078132	0.053583983	-0.0017999411	-0.19701184	-0.25029308	-0.40269405	-0.2859748	-0.2146986	
-0.08451078	-0.2354345	-0.013809897	0.24441575	-0.045081668	-0.033448763	0.0955074	0.048324753	-0.1614665	-0.01723168	-0.1809726	-0.0064105564	0.5080897	0.2606818	-0.08481878	0.23337202	-0.49320066	0.25119162	-0.2142832	0.06786888	0.30964473	0.34776223	0.29649422	0.11247639	0.09244602	-0.08214164	-0.056379665	-0.49274784	-0.031168427	-0.062398657	-0.11330068	-0.3383372	0.1939803	-0.2975395	-0.021920577	0.109773174	-0.21759763	-0.50191915	0.16179465	0.027845306	0.29900947	0.08772008	-0.20310952	-0.090383284	-0.098991804	-0.12549597	-0.08357699	0.059894096	-0.50031316	0.04225826	0.32677504	0.29180992	-0.109972626	-0.17202279	-0.1082397	-0.2903437	-0.008821839	0.15077245	0.03999237	0.1644821	-0.14433856	0.06401949	-0.07589336	0.17958982	-0.30917618	0.06859378	0.26326203	0.1596299	0.094438925	0.009068953	-0.18227051	0.10762561	-0.13379894	-0.1018964	0.012656958	-0.21171091	0.0061670677	0.2651369	-0.13970245	-0.0072153765	-0.042454526	0.23497719	0.10251986	0.15373775	-0.23252515	0.040171	0.5354591	0.050562445	-0.28244016	0.052127495	0.24460086	0.19165686	-0.018838178	0.041859366	0.31790394	-0.0067659942	-0.17566092	0.15545231	-0.14998694	0.018931355	
0.16053012	-0.3791918	-0.17989832	0.09205572	0.09054926	0.45485365	0.32063553	0.12403359	0.03111071	0.14479594	-0.065948844	-0.3304363	-0.28642255	0.03996047	0.068714425	0.45500144	-0.12711999	0.22160663	-0.17535147	-0.13347535	0.37854263	0.09948106	-0.008273618	-0.131148	-0.27716938	0.043046366	0.249846	-0.38952717	-0.09332167	-0.18238397	-0.47587475	-0.022618331	-0.44025657	0.060801867	-0.07713457	-0.020997256	-0.24037218	-0.34492752	0.22610845	-0.018322643	0.021986151	0.096820384	-0.19329582	-0.025399817	-0.35704806	-0.04975782	-0.20416482	-0.42732236	-0.10587577	0.044786517	-0.15688941	0.2599306	-0.18256241	-0.32008284	0.01792536	0.115751706	0.20242205	0.3014694	-0.0780779	0.009934407	-0.18075426	0.30513656	-0.25912556	0.4026457	-0.03720841	-0.19553927	-0.14352043	-0.53196394	-0.086976185	0.062395263	-0.09670779	-0.054514263	-0.11296774	0.08273511	0.19877782	-0.12208426	0.07047206	0.08397001	0.21376467	-0.23968011	0.109600045	0.108628996	0.54899454	0.374912	0.14713244	-0.11191909	0.060197767	0.15494707	-0.17317353	0.0790324	0.5152372	-0.016456721	0.0568557	-0.16330223	0.04144074	-0.021430364	-0.46889204	0.1933989	-0.15476958	-0.1343354	
